,foreigner,national_group,province_resid,age_atmaincrime,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_year,province_execution,maincrime_program2,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,recid15_dummy,savry,female,foreigner_fem,national_group_fem,national_group_foreign,province_resid_fem,province_resid_foreign,age_atmaincrime_fem,age_atmaincrime_foreign,priorcrimes_dummy_fem,priorcrimes_dummy_foreign,priorcrimes_number_group_fem,priorcrimes_number_group_foreign,maincrime_cat_fem,maincrime_cat_foreign,maincrime_violent_fem,maincrime_violent_foreign,totalmaincrimes_number_fem,totalmaincrimes_number_foreign,maincrime_year_fem,maincrime_year_foreign,province_execution_fem,province_execution_foreign,maincrime_program2_fem,maincrime_program2_foreign,maincrime_programduration_group_fem,maincrime_programduration_group_foreign,V28_temps_inici_fem,V28_temps_inici_foreign,V29_durada_programa_fem,V29_durada_programa_foreign,female_foreign
1954,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,105.0,112,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1955,True,Magrib,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2008,Barcelona,Mesures d'execució,0.0,468.0,118,1,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2008,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,468.0,0,118,False
1956,True,Magrib,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2007,Barcelona,Mesures d'execució,0.5,641.0,273,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2007,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.5,0.0,641.0,0,273,False
1957,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2007,Barcelona,Mesures d'execució,0.0,1025.0,2,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1958,True,Europa,Barcelona,14.0,1,0.5,Contra la propietat no violent,0,2,2005,Barcelona,Mesures d'execució,1.0,152.0,1550,0,False,True,True,Europa,Europa,Barcelona,Barcelona,14.0,14.0,1,1,0.5,0.5,Contra la propietat no violent,Contra la propietat no violent,0,0,2,2,2005,2005,Barcelona,Barcelona,Mesures d'execució,Mesures d'execució,1.0,1.0,152.0,152.0,1550,1550,True
1959,False,Spain,Barcelona,16.0,1,1.0,Contra la propietat no violent,0,3,2007,Barcelona,Mesures d'execució,0.5,748.0,317,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1960,False,Spain,Girona,14.0,1,0.0,Contra la propietat no violent,0,1,2008,Girona,Mesures d'execució,0.5,388.0,271,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1961,False,Spain,Tarragona,15.0,1,0.0,Contra la propietat no violent,0,1,2008,Tarragona,Mesures d'execució,0.0,362.0,178,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1962,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2007,Barcelona,Mesures d'execució,0.5,545.0,360,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1963,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2008,Barcelona,Mesures d'execució,0.5,392.0,232,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1964,True,Europa,Tarragona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Tarragona,Mesures d'execució,0.0,458.0,179,1,False,False,False,Baseline,Europa,Baseline,Tarragona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Tarragona,Baseline,Mesures d'execució,0.0,0.0,0.0,458.0,0,179,False
1965,True,Magrib,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2008,Barcelona,Mesures d'execució,0.0,391.0,84,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2008,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,391.0,0,84,False
1966,False,Spain,Barcelona,15.0,1,0.5,Contra la propietat no violent,0,2,2008,Girona,Mesures d'execució,0.5,349.0,304,0,False,True,False,Spain,Baseline,Barcelona,Baseline,15.0,0.0,1,0,0.5,0.0,Contra la propietat no violent,Baseline,0,0,2,0,2008,0,Girona,Baseline,Mesures d'execució,Baseline,0.5,0.0,349.0,0.0,304,0,False
1967,True,Europa,Barcelona,15.0,1,0.0,Contra la propietat no violent,0,1,2004,Barcelona,Mesures d'execució,1.0,1151.0,1202,1,False,False,False,Baseline,Europa,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2004,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,1.0,0.0,1151.0,0,1202,False
1968,True,Europa,Barcelona,14.0,1,0.0,Contra la propietat no violent,0,1,2007,Barcelona,Mesures d'execució,0.0,1133.0,0,0,False,False,False,Baseline,Europa,Baseline,Barcelona,0.0,14.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2007,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,1133.0,0,0,False
1969,False,Spain,Tarragona,17.0,1,0.5,Contra la propietat no violent,0,2,2007,Barcelona,Mesures d'execució,0.5,675.0,240,1,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1970,True,Europa,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2007,Barcelona,Mesures d'execució,0.5,951.0,208,0,False,False,False,Baseline,Europa,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2007,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.5,0.0,951.0,0,208,False
1971,True,Europa,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2008,Barcelona,Mesures d'execució,1.0,494.0,373,0,False,False,False,Baseline,Europa,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2008,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,1.0,0.0,494.0,0,373,False
1972,True,Europa,Barcelona,14.0,1,1.0,Contra la propietat no violent,0,3,2006,Barcelona,Mesures d'execució,1.0,438.0,1139,0,False,True,True,Europa,Europa,Barcelona,Barcelona,14.0,14.0,1,1,1.0,1.0,Contra la propietat no violent,Contra la propietat no violent,0,0,3,3,2006,2006,Barcelona,Barcelona,Mesures d'execució,Mesures d'execució,1.0,1.0,438.0,438.0,1139,1139,True
1973,False,Spain,Barcelona,15.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,98.0,64,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1974,False,Spain,Barcelona,14.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,261.0,0,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1975,False,Spain,Tarragona,15.0,1,0.0,Contra la propietat no violent,0,1,2010,Tarragona,ATM,0.0,68.0,103,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1976,False,Spain,Girona,15.0,1,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,126.0,13,0,False,True,False,Spain,Baseline,Girona,Baseline,15.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Girona,Baseline,MRM,Baseline,0.0,0.0,126.0,0.0,13,0,False
1977,False,Spain,Girona,14.0,1,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,100.0,18,0,False,True,False,Spain,Baseline,Girona,Baseline,14.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Girona,Baseline,MRM,Baseline,0.0,0.0,100.0,0.0,18,0,False
1978,False,Spain,Barcelona,15.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,155.0,26,0,False,True,False,Spain,Baseline,Barcelona,Baseline,15.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,155.0,0.0,26,0,False
1979,False,Spain,Barcelona,15.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,98.0,29,0,False,True,False,Spain,Baseline,Barcelona,Baseline,15.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,98.0,0.0,29,0,False
1980,False,Spain,Tarragona,15.0,1,0.0,Contra la propietat no violent,0,1,2010,Tarragona,ATM,0.0,88.0,32,0,False,True,False,Spain,Baseline,Tarragona,Baseline,15.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Tarragona,Baseline,ATM,Baseline,0.0,0.0,88.0,0.0,32,0,False
1981,True,Europa,Barcelona,15.0,1,0.5,Contra la propietat no violent,0,2,2009,Barcelona,ATM,0.0,167.0,1,0,False,False,False,Baseline,Europa,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.5,Baseline,Contra la propietat no violent,0,0,0,2,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,167.0,0,1,False
1982,True,Europa,Barcelona,14.0,1,0.0,Contra la propietat no violent,0,1,2002,Barcelona,Mesures d'execució,1.0,1330.0,1341,0,False,True,True,Europa,Europa,Barcelona,Barcelona,14.0,14.0,1,1,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2002,2002,Barcelona,Barcelona,Mesures d'execució,Mesures d'execució,1.0,1.0,1330.0,1330.0,1341,1341,True
1983,True,Centre i Sud Amèrica,Lleida,15.0,1,0.0,Contra la propietat no violent,0,1,2009,Lleida,Mesures d'execució,0.0,262.0,39,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Lleida,0.0,15.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Lleida,Baseline,Mesures d'execució,0.0,0.0,0.0,262.0,0,39,False
1984,True,Centre i Sud Amèrica,Barcelona,14.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,107.0,23,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,14.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,107.0,0,23,False
1985,True,Centre i Sud Amèrica,Girona,14.0,1,0.0,Contra la propietat no violent,0,1,2008,Girona,Mesures d'execució,0.0,801.0,28,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Girona,Girona,14.0,14.0,1,1,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2008,2008,Girona,Girona,Mesures d'execució,Mesures d'execució,0.0,0.0,801.0,801.0,28,28,True
1986,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,85.0,83,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1987,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,140.0,121,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1988,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,97.0,82,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1989,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,74.0,18,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1990,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,78.0,73,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1991,False,Spain,Barcelona,17.0,1,0.5,Contra la propietat no violent,0,2,2009,Barcelona,MRM,0.0,77.0,75,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1992,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,118.0,94,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1993,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,93.0,60,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1994,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,155.0,11,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1995,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,106.0,13,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1996,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,72.0,23,1,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1997,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,166.0,30,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1998,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,69.0,14,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
1999,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,123.0,15,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
2000,False,Spain,Girona,17.0,1,0.0,Contra la propietat no violent,0,1,2008,Girona,Mesures d'execució,0.0,495.0,102,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
2001,False,Spain,Tarragona,17.0,1,0.0,Contra la propietat no violent,0,1,2006,Tarragona,Mesures d'execució,0.0,1205.0,106,1,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
2002,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,Mesures d'execució,0.0,355.0,71,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
2003,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2008,Barcelona,Mesures d'execució,0.0,375.0,84,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
2004,False,Spain,Barcelona,17.0,1,0.5,Contra la propietat no violent,0,2,2009,Barcelona,Mesures d'execució,0.0,402.0,169,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
2005,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,284.0,16,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
2006,False,Spain,Girona,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,76.0,15,0,False,True,False,Spain,Baseline,Girona,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Girona,Baseline,MRM,Baseline,0.0,0.0,76.0,0.0,15,0,False
2007,False,Spain,Lleida,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Lleida,MRM,0.0,83.0,84,0,False,True,False,Spain,Baseline,Lleida,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Lleida,Baseline,MRM,Baseline,0.0,0.0,83.0,0.0,84,0,False
2008,False,Spain,Lleida,16.0,1,0.0,Contra la propietat no violent,0,1,2009,Lleida,MRM,0.5,294.0,188,0,False,True,False,Spain,Baseline,Lleida,Baseline,16.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Lleida,Baseline,MRM,Baseline,0.5,0.0,294.0,0.0,188,0,False
2009,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,104.0,27,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,104.0,0.0,27,0,False
2010,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,96.0,78,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,96.0,0.0,78,0,False
2011,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,117.0,139,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,117.0,0.0,139,0,False
2012,False,Spain,Lleida,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Lleida,MRM,0.0,122.0,9,0,False,True,False,Spain,Baseline,Lleida,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Lleida,Baseline,MRM,Baseline,0.0,0.0,122.0,0.0,9,0,False
2013,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,76.0,174,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,76.0,0.0,174,0,False
2014,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,131.0,62,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,131.0,0.0,62,0,False
2015,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,150.0,5,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,150.0,0.0,5,0,False
2016,False,Spain,Tarragona,16.0,1,0.0,Contra la propietat no violent,0,1,2010,Tarragona,ATM,0.0,98.0,10,0,False,True,False,Spain,Baseline,Tarragona,Baseline,16.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Tarragona,Baseline,ATM,Baseline,0.0,0.0,98.0,0.0,10,0,False
2017,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,85.0,13,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,85.0,0.0,13,0,False
2018,False,Spain,Girona,16.0,1,0.0,Contra la propietat no violent,0,1,2008,Girona,Mesures d'execució,0.5,389.0,321,0,False,True,False,Spain,Baseline,Girona,Baseline,16.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2008,0,Girona,Baseline,Mesures d'execució,Baseline,0.5,0.0,389.0,0.0,321,0,False
2019,False,Spain,Girona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Girona,Mesures d'execució,0.0,290.0,60,0,False,True,False,Spain,Baseline,Girona,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Girona,Baseline,Mesures d'execució,Baseline,0.0,0.0,290.0,0.0,60,0,False
2020,False,Spain,Lleida,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Lleida,ATM,0.0,65.0,0,0,False,True,False,Spain,Baseline,Lleida,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Lleida,Baseline,ATM,Baseline,0.0,0.0,65.0,0.0,0,0,False
2021,False,Spain,Tarragona,16.0,1,0.0,Contra la propietat no violent,0,1,2009,Tarragona,ATM,0.0,181.0,13,0,False,True,False,Spain,Baseline,Tarragona,Baseline,16.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Tarragona,Baseline,ATM,Baseline,0.0,0.0,181.0,0.0,13,0,False
2022,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,130.0,16,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,130.0,0.0,16,0,False
2023,True,Europa,Lleida,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Lleida,ATM,0.0,39.0,0,0,False,False,False,Baseline,Europa,Baseline,Lleida,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Lleida,Baseline,ATM,0.0,0.0,0.0,39.0,0,0,False
2024,True,Europa,Lleida,16.0,1,0.0,Contra la propietat no violent,0,1,2009,Lleida,Mesures d'execució,0.5,397.0,189,0,False,False,False,Baseline,Europa,Baseline,Lleida,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Lleida,Baseline,Mesures d'execució,0.0,0.5,0.0,397.0,0,189,False
2025,True,Europa,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,41.0,29,0,False,False,False,Baseline,Europa,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,41.0,0,29,False
2026,True,Magrib,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,136.0,124,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Barcelona,Baseline,MRM,0.0,0.0,0.0,136.0,0,124,False
